file,case,set,label
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_61.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_28_51.jpg,28,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_240_39.jpg,240,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_217_4.jpg,217,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_154_76.jpg,154,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_56.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_18_15.jpg,18,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_236_88.jpg,236,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_229_46.jpg,229,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_264_33.jpg,264,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_362_95.jpg,362,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_114.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_73_8.jpg,73,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_309_161.jpg,309,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_321_7.jpg,321,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_218_26.jpg,218,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_211.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_309_11.jpg,309,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_59_49.jpg,59,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_179.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_62_114.jpg,62,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_254_72.jpg,254,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_246_55.jpg,246,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_273_46.jpg,273,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_344_55.jpg,344,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_332_22.jpg,332,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_99_70.jpg,99,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_168_14.jpg,168,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_277_142.jpg,277,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_39_132.jpg,39,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_299_103.jpg,299,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_302_97.jpg,302,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_39_9.jpg,39,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_214_43.jpg,214,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_254_60.jpg,254,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_154_107.jpg,154,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_273_82.jpg,273,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_143_22.jpg,143,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_240_7.jpg,240,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_313_74.jpg,313,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_179_31.jpg,179,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_314_5.jpg,314,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_218_109.jpg,218,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_309_18.jpg,309,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_75_248.jpg,75,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_369_99.jpg,369,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_362_73.jpg,362,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_59_60.jpg,59,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_99_31.jpg,99,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_290_108.jpg,290,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_273_31.jpg,273,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_130_115.jpg,130,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_96.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_75_110.jpg,75,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_290_128.jpg,290,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_229_12.jpg,229,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_347_132.jpg,347,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_4_52.jpg,4,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_332_76.jpg,332,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_302_93.jpg,302,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_153_56.jpg,153,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_246_71.jpg,246,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_4_118.jpg,4,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_73_53.jpg,73,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_236_36.jpg,236,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_47_97.jpg,47,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_245_21.jpg,245,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_227_21.jpg,227,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_371_31.jpg,371,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_28_72.jpg,28,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_224_41.jpg,224,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_153_3.jpg,153,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_264_15.jpg,264,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_184_118.jpg,184,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_133_86.jpg,133,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_246_74.jpg,246,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_302_18.jpg,302,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_133_32.jpg,133,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_254_34.jpg,254,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_233_149.jpg,233,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_290_84.jpg,290,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_75_195.jpg,75,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_145_3.jpg,145,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_103.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_169_1.jpg,169,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_59_32.jpg,59,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_89.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_75_181.jpg,75,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_154_11.jpg,154,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_369_126.jpg,369,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_39_112.jpg,39,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_126_36.jpg,126,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_133_108.jpg,133,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_290_114.jpg,290,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_344_95.jpg,344,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_130_118.jpg,130,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_237_113.jpg,237,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_302_28.jpg,302,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_347_101.jpg,347,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_341_25.jpg,341,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_9_31.jpg,9,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_277_28.jpg,277,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_145_12.jpg,145,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_246_3.jpg,246,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_299_47.jpg,299,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_159_13.jpg,159,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_39_134.jpg,39,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_126_70.jpg,126,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_154_110.jpg,154,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_316_23.jpg,316,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_290_62.jpg,290,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_13_76.jpg,13,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_207_71.jpg,207,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_264_91.jpg,264,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_344_68.jpg,344,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_371_15.jpg,371,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_179_14.jpg,179,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_9_55.jpg,9,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_227_16.jpg,227,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_240_18.jpg,240,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_47_137.jpg,47,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_346_100.jpg,346,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_130_25.jpg,130,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_143_104.jpg,143,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_159_69.jpg,159,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_321_117.jpg,321,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_149_33.jpg,149,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_347_7.jpg,347,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_316_138.jpg,316,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_126_62.jpg,126,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_185.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_126_8.jpg,126,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_254_62.jpg,254,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_190.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_28_27.jpg,28,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_281_36.jpg,281,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_313_35.jpg,313,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_179_38.jpg,179,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_264_17.jpg,264,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_233_160.jpg,233,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_48_114.jpg,48,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_344_88.jpg,344,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_158.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_73_10.jpg,73,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_80_73.jpg,80,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_179_2.jpg,179,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_313_18.jpg,313,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_264_66.jpg,264,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_48_80.jpg,48,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_126_65.jpg,126,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_70_80.jpg,70,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_154_14.jpg,154,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_237_48.jpg,237,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_47_99.jpg,47,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_143_25.jpg,143,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_346_13.jpg,346,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_13_140.jpg,13,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_62_58.jpg,62,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_48_16.jpg,48,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_246_15.jpg,246,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_91_48.jpg,91,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_79_12.jpg,79,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_127.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_48_89.jpg,48,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_205.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_302_82.jpg,302,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_264_2.jpg,264,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_302_8.jpg,302,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_37.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_229_97.jpg,229,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_332_57.jpg,332,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_233_116.jpg,233,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_79_15.jpg,79,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_236_47.jpg,236,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_287_33.jpg,287,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_50_65.jpg,50,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_233_166.jpg,233,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_346_119.jpg,346,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_99_47.jpg,99,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_229_13.jpg,229,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_152.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_375_83.jpg,375,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_154_61.jpg,154,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_50_39.jpg,50,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_73_11.jpg,73,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_4_18.jpg,4,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_375_45.jpg,375,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_116.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_4_119.jpg,4,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_290_15.jpg,290,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_99_25.jpg,99,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_80_76.jpg,80,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_34.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_153_77.jpg,153,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_37.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_237_137.jpg,237,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_301_182.jpg,301,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_249_47.jpg,249,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_8_11.jpg,8,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_80_28.jpg,80,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_325_31.jpg,325,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_146_27.jpg,146,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_91_38.jpg,91,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_281_64.jpg,281,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_20_29.jpg,20,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_362_16.jpg,362,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_31.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_369_141.jpg,369,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_207_87.jpg,207,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_39_74.jpg,39,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_236_87.jpg,236,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_237_67.jpg,237,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_159_92.jpg,159,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_321_155.jpg,321,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_47_143.jpg,47,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_83.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_346_73.jpg,346,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_41_1.jpg,41,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_278_5.jpg,278,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_130_103.jpg,130,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_316_97.jpg,316,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_344_132.jpg,344,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_59.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_159_89.jpg,159,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_207_110.jpg,207,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_346_75.jpg,346,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_246_11.jpg,246,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_355_42.jpg,355,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_47_100.jpg,47,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_145_38.jpg,145,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_13_120.jpg,13,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_70_8.jpg,70,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_118_224.jpg,118,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_287_32.jpg,287,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_8_69.jpg,8,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_341_19.jpg,341,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_254_75.jpg,254,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_217_32.jpg,217,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_277_124.jpg,277,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_211_200.jpg,211,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_69_6.jpg,69,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_70_51.jpg,70,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_4_99.jpg,4,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_47_197.jpg,47,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_378_15.jpg,378,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_130_62.jpg,130,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_207_49.jpg,207,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_227_20.jpg,227,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_236_32.jpg,236,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_245_75.jpg,245,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_281_19.jpg,281,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_8_51.jpg,8,Test,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_355_20.jpg,355,Validation,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_159_65.jpg,159,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_299_142.jpg,299,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_316_58.jpg,316,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_347_95.jpg,347,Train,0
data/tiles/tumor_skin_naevus_naevus/tumor_skin_naevus_naevus_ws_332_27.jpg,332,Train,0
